底表行,序号,医院,姓名,来源链接,列名,修改前,修改后
846,845,中山大学肿瘤防治中心,张天奇,https://www.sysucc.org.cn/node/6471,亮眼经历线索,副主任医师、硕士生导师、医学博士 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 微创介入治疗科 / 临床专家 张天奇 职称：副主任医师、硕士生导师、医学博士 专长 肝/肺等实体瘤消融； 熟练掌握肝、肺等全身实体肿瘤的各种消融治疗(微波/射频/冷冻/海扶/化学)，在肿瘤消融领域以第一作者发表多篇论文，荣获北美放射学会(RSNA)学术奖。 在晚期肝癌介入联合系统治疗领域有深入研究，相关临床试验多次在ASCO/ESMO报道，发表于高水平期刊STTT(IF=40.8)。,副主任医师、硕士生导师、医学博士 张天奇 职称：副主任医师、硕士生导师、医学博士 专长 肝/肺等实体瘤消融； 熟练掌握肝、肺等全身实体肿瘤的各种消融治疗(微波/射频/冷冻/海扶/化学)，在肿瘤消融领域以第一作者发表多篇论文，荣获北美放射学会(RSNA)学术奖。 在晚期肝癌介入联合系统治疗领域有深入研究，相关临床试验多次在ASCO/ESMO报道，发表于高水平期刊STTT(IF=40.8)。
846,845,中山大学肿瘤防治中心,张天奇,https://www.sysucc.org.cn/node/6471,异常提示,,亮眼经历含导航文本，已清洗
848,847,中山大学肿瘤防治中心,曹飞,https://www.sysucc.org.cn/node/8057,亮眼经历线索,科秘书 职称：副主任医师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 微创介入治疗科 / 临床专家 曹飞 职务：科秘书 职称：副主任医师 专长 肝癌的介入和消融治疗，肺癌的穿刺和消融治疗。 一、基本情况 微创介入治疗科科秘书，周一和周三越秀院区午间门诊（12点至2点） 二、教育及工作经历 2009年9月-2014年6月 中山大学中山医学院 本科 2014年9月-2017年6月 中山大学附属第六医院 硕士 2017年9月-2020年6月 中山大学肿瘤防治中心 博士 2020年8月-至今就职于 中山大学肿瘤防治中心 三、学术兼职 广东省医学会介入青年委员会 副主任委员 四、主持科研项目 国家自然科学基金青年科学基金，2025，主持，30万； 中肿易方达“郁金香”优秀人才培养基金，2022，主持，5万。,科秘书 职称：副主任医师 曹飞 职务：科秘书 职称：副主任医师 专长 肝癌的介入和消融治疗，肺癌的穿刺和消融治疗。 一、基本情况 微创介入治疗科科秘书，周一和周三越秀院区午间门诊（12点至2点） 二、教育及工作经历 2009年9月-2014年6月 中山大学中山医学院 本科 2014年9月-2017年6月 中山大学附属第六医院 硕士 2017年9月-2020年6月 中山大学肿瘤防治中心 博士 2020年8月-至今就职于 中山大学肿瘤防治中心 三、学术兼职 广东省医学会介入青年委员会 副主任委员 四、主持科研项目 国家自然科学基金青年科学基金，2025，主持，30万； 中肿易方达“郁金香”优秀人才培养基金，2022，主持，5万。
848,847,中山大学肿瘤防治中心,曹飞,https://www.sysucc.org.cn/node/8057,异常提示,,亮眼经历含导航文本，已清洗
849,848,中山大学肿瘤防治中心,李旺,https://www.sysucc.org.cn/node/3758,亮眼经历线索,主任医师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 微创介入治疗科 / 临床专家 李旺 职称：主任医师 专长 原发性肝癌的介入治疗联合靶免系统治疗； 三、学术兼职 中国抗癌协会肿瘤消融治疗专业委员会 常委 广东省抗癌协会大肠癌专业委员会 常委 广东省医学会微创外科学分会委员 中国医师协会介入医师分会肿瘤消融专家工作组 委员 世界华人肿瘤医师协会微创介入分会 委员 广东省医学会介入医学分会青委会委员 广东省抗癌协会微创介入青委会 常委 广东省器官医学与技术学会介入专委会常委 广东省器官医学与技术学会肝癌多学科综合治疗专委会 副主委 广东省肝脏病综合治疗专家委员会 常委 更新时间：2026.2.26,主任医师 李旺 职称：主任医师 专长 原发性肝癌的介入治疗联合靶免系统治疗； 三、学术兼职 中国抗癌协会肿瘤消融治疗专业委员会 常委 广东省抗癌协会大肠癌专业委员会 常委 广东省医学会微创外科学分会委员 中国医师协会介入医师分会肿瘤消融专家工作组 委员 世界华人肿瘤医师协会微创介入分会 委员 广东省医学会介入医学分会青委会委员 广东省抗癌协会微创介入青委会 常委 广东省器官医学与技术学会介入专委会常委 广东省器官医学与技术学会肝癌多学科综合治疗专委会 副主委 广东省肝脏病综合治疗专家委员会 常委 更新时间：2026.2.26
849,848,中山大学肿瘤防治中心,李旺,https://www.sysucc.org.cn/node/3758,异常提示,,亮眼经历含导航文本，已清洗
850,849,中山大学肿瘤防治中心,林乐涛,https://www.sysucc.org.cn/node/9135,亮眼经历线索,副主任医师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 微创介入治疗科 / 临床专家 林乐涛 职称：副主任医师 专长 中晚期肝癌的介入综合治疗； 一、基本情况 副主任医师，医学博士，毕业于北京大学临床医学八年制，主攻中晚期肝癌的介入综合治疗； 二、学术兼职 广东省医学会介入医学分会青年委员会 委员 广东省抗癌协会肉瘤专业委员会 委员 广东省器官医学与技术学会肿瘤介入专业委员会 委员 更新时间：2025.02.08,副主任医师 林乐涛 职称：副主任医师 专长 中晚期肝癌的介入综合治疗； 一、基本情况 副主任医师，医学博士，毕业于北京大学临床医学八年制，主攻中晚期肝癌的介入综合治疗； 二、学术兼职 广东省医学会介入医学分会青年委员会 委员 广东省抗癌协会肉瘤专业委员会 委员 广东省器官医学与技术学会肿瘤介入专业委员会 委员 更新时间：2025.02.08
850,849,中山大学肿瘤防治中心,林乐涛,https://www.sysucc.org.cn/node/9135,异常提示,,亮眼经历含导航文本，已清洗
851,850,中山大学肿瘤防治中心,江艺泉,https://www.sysucc.org.cn/node/9772,亮眼经历线索,"副主任医师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 微创介入治疗科 / 临床专家 江艺泉 职称：副主任医师 专长 擅长肝癌、肝转移瘤、肺癌、乳腺癌肝转移等全身多种实体肿瘤微创介入治疗，如动脉栓塞化疗、HAIC动脉灌注化疗、消融。 一、基本情况 江艺泉，微创介入治疗科，博士，副主任医师，助理研究员 门诊时间：周二上午； 云诊室时间：周一至周日，9点-17点 二、教育及工作经历 教育经历： (1) 2017-10 至 2019-06, 中山大学, 临床医学（八年制）, 博士 (2) 2011-09 至 2017-09, 中山大学, 临床医学（八年制）, 学士 博士后工作经历： (1) 2019-07 至 2021-08, 中山大学，肿瘤防治中心 科研与学术工作经历（博士后工作经历除外）： (1) 2026-01 至今, 中山大学, 肿瘤防治中心, 副主任医师 (2) 2022-02 至 2025年12月, 中山...","副主任医师 江艺泉 职称：副主任医师 专长 擅长肝癌、肝转移瘤、肺癌、乳腺癌肝转移等全身多种实体肿瘤微创介入治疗，如动脉栓塞化疗、HAIC动脉灌注化疗、消融。 一、基本情况 江艺泉，微创介入治疗科，博士，副主任医师，助理研究员 门诊时间：周二上午； 云诊室时间：周一至周日，9点-17点 二、教育及工作经历 教育经历： (1) 2017-10 至 2019-06, 中山大学, 临床医学（八年制）, 博士 (2) 2011-09 至 2017-09, 中山大学, 临床医学（八年制）, 学士 博士后工作经历： (1) 2019-07 至 2021-08, 中山大学，肿瘤防治中心 科研与学术工作经历（博士后工作经历除外）： (1) 2026-01 至今, 中山大学, 肿瘤防治中心, 副主任医师 (2) 2022-02 至 2025年12月, 中山..."
851,850,中山大学肿瘤防治中心,江艺泉,https://www.sysucc.org.cn/node/9772,异常提示,,亮眼经历含导航文本，已清洗
854,853,中山大学肿瘤防治中心,赵明,https://www.sysucc.org.cn/node/3754,亮眼经历线索,主任医师、医师、教授、博士生导师、博士、副主任 影像引导下的肿瘤微创介入治疗（介入、消融）及多学科综合治疗。 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 微创介入治疗科 / 临床专家 赵明 职务：科室副主任（主持工作）、党支部书记 职称：科室副主任（主持工作）、党支部书记、三级教授、二级主任医师、博士生导师 专长 影像引导下的肿瘤微创介入治疗（介入、消融）及多学科综合治疗。 2. 职称：三级教授、二级主任医师、博士生导师。,主任医师、医师、教授、博士生导师、博士、副主任 影像引导下的肿瘤微创介入治疗（介入、消融）及多学科综合治疗。 赵明 职务：科室副主任（主持工作）、党支部书记 职称：科室副主任（主持工作）、党支部书记、三级教授、二级主任医师、博士生导师 专长 影像引导下的肿瘤微创介入治疗（介入、消融）及多学科综合治疗。 2. 职称：三级教授、二级主任医师、博士生导师。
854,853,中山大学肿瘤防治中心,赵明,https://www.sysucc.org.cn/node/3754,异常提示,,亮眼经历含导航文本，已清洗
855,854,中山大学肿瘤防治中心,陈奇峰,https://www.sysucc.org.cn/node/10435,亮眼经历线索,副主任医师、硕士生导师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 微创介入治疗科 / 临床专家 陈奇峰 职称：副主任医师、硕士生导师 专长 肝癌微创介入治疗，肝/肺肿瘤消融。 一、基本情况 副主任医师 硕士生导师 出诊时间： 周三下午 二、教育及工作经历 医学本科，重庆医科大学（2009-2014） 医学硕士，南京医科大学（2014-2017） 医学博士，中山大学肿瘤防治中心（2017-2020） 博士后，中山大学肿瘤防治中心（2020-2022） 三、学术兼职 世界华人肿瘤医师协会微创介入委员会青年委员 中国医药教育协会介入微创专业委员会青年委员 国家放射与治疗临床医学研究中心介入医学创新联盟IMIA-广东省创新联盟理事 广东省肝脏病学会综合治疗专业委员会委员 广东省抗癌协会胃癌专业委员会委员 广东省精准医学会胃肠间质瘤专业委员会委员 广州抗癌协会肿瘤微创治疗专业委员会委员 四、主持科研项目 主持国家自然科...,副主任医师、硕士生导师 陈奇峰 职称：副主任医师、硕士生导师 专长 肝癌微创介入治疗，肝/肺肿瘤消融。 一、基本情况 副主任医师 硕士生导师 出诊时间： 周三下午 二、教育及工作经历 医学本科，重庆医科大学（2009-2014） 医学硕士，南京医科大学（2014-2017） 医学博士，中山大学肿瘤防治中心（2017-2020） 博士后，中山大学肿瘤防治中心（2020-2022） 三、学术兼职 世界华人肿瘤医师协会微创介入委员会青年委员 中国医药教育协会介入微创专业委员会青年委员 国家放射与治疗临床医学研究中心介入医学创新联盟IMIA-广东省创新联盟理事 广东省肝脏病学会综合治疗专业委员会委员 广东省抗癌协会胃癌专业委员会委员 广东省精准医学会胃肠间质瘤专业委员会委员 广州抗癌协会肿瘤微创治疗专业委员会委员 四、主持科研项目 主持国家自然科...
855,854,中山大学肿瘤防治中心,陈奇峰,https://www.sysucc.org.cn/node/10435,异常提示,,亮眼经历含导航文本，已清洗
856,855,中山大学肿瘤防治中心,韩雪,https://www.sysucc.org.cn/node/12338,亮眼经历线索,副主任医师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 微创介入治疗科 / 临床专家 韩雪 职称：副主任医师 专长 肝癌微创介入综合治疗； 一、基本情况 医学博士，副主任医师 门诊时间： 越秀院区 周三上午； 研究成果发表于国际权威期刊Hepatology、Liver Cancer等。,副主任医师 韩雪 职称：副主任医师 专长 肝癌微创介入综合治疗； 一、基本情况 医学博士，副主任医师 门诊时间： 越秀院区 周三上午； 研究成果发表于国际权威期刊Hepatology、Liver Cancer等。
856,855,中山大学肿瘤防治中心,韩雪,https://www.sysucc.org.cn/node/12338,异常提示,,亮眼经历含导航文本，已清洗
858,857,中山大学肿瘤防治中心,黄子林,https://www.sysucc.org.cn/node/3755,亮眼经历线索,主任医师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 微创介入治疗科 / 临床专家 黄子林 职称：主任医师 专长 影像引导下肿瘤微创介入治疗。 一、基本情况 职称： 主任医师 专家门诊时间： 周三下午 专业特长： 影像引导下肿瘤微创介入治疗。 二、学习及工作经历： 1985年—1991年：中山医科大学医学系就读 1991年至今：中山大学附属肿瘤医院工作 三、学术兼职： 1. 中国抗癌协会肿瘤微创治疗专业委员会委员 2. 广东省抗癌协会肝癌癌专业委员会委员 3. 广州抗癌协会肿瘤微创治疗专业委员会常委 4. 亚洲冷冻治疗学会委员 加载更多 一、基本情况 职称： 主任医师 专家门诊时间： 周三下午 专业特长： 影像引导下肿瘤微创介入治疗。,主任医师 黄子林 职称：主任医师 专长 影像引导下肿瘤微创介入治疗。 一、基本情况 职称： 主任医师 专家门诊时间： 周三下午 专业特长： 影像引导下肿瘤微创介入治疗。 二、学习及工作经历： 1985年—1991年：中山医科大学医学系就读 1991年至今：中山大学附属肿瘤医院工作 三、学术兼职： 1. 中国抗癌协会肿瘤微创治疗专业委员会委员 2. 广东省抗癌协会肝癌癌专业委员会委员 3. 广州抗癌协会肿瘤微创治疗专业委员会常委 4. 亚洲冷冻治疗学会委员 一、基本情况 职称： 主任医师 专家门诊时间： 周三下午 专业特长： 影像引导下肿瘤微创介入治疗。
