姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,魔数,宽,高,错误证据
邓富鑫,https://www.gzszyy.com/expert/2026/zPdyXwbQ.html,实采,,https://oss.gzszyy.com/20210525/104657858.jpg,01_试点医院/广州市中医院/照片/邓富鑫-医学影像科-医师-广州市中医院.jpg,210080,914c42c3546d0d46fed3200e81771faab876bbc514323d617f65bdbcd3c2cf6d,FFD8FFE10D87457869660000,1152,1600,
梁晓韵,https://www.gzszyy.com/expert/2026/w9aA11av.html,实采,,https://oss.gzszyy.com/20210525/104750814.jpg,01_试点医院/广州市中医院/照片/梁晓韵-医学影像科-医师-广州市中医院.jpg,256848,887fd1920a1f2e85ade31d24ad6ac46ae45b8dde65bb333282fecf1a73156aaa,FFD8FFE10FBB457869660000,1152,1600,
彭佳,https://www.gzszyy.com/expert/2026/YRdG8QeD.html,实采,,https://oss.gzszyy.com/20210525/104935509.jpg,01_试点医院/广州市中医院/照片/彭佳-医学影像科-医师-广州市中医院.jpg,218182,32211b1a94bd33b0866591cb93c1ed3acb0b7f90696ddb97da729d631cd27f0d,FFD8FFE10D33457869660000,1152,1600,
王修银,https://www.gzszyy.com/expert/2026/9wdLZgaj.html,实采,,https://oss.gzszyy.com/20220124/102954352.jpg,01_试点医院/广州市中医院/照片/王修银-检验病理科-未标注-广州市中医院.jpg,228538,f96500c41869b89937431dcf123e748b3616a1203de22d461885e0cdc7f9a60f,FFD8FFE10E0A457869660000,1152,1600,
曾博煌,https://www.gzszyy.com/expert/2026/4QbY70ez.html,实采,,https://oss.gzszyy.com/20220124/103819372.jpg,01_试点医院/广州市中医院/照片/曾博煌-检验病理科-未标注-广州市中医院.jpg,227037,bec928d264433a10b4579336afb84f2ef956016345442c24c38770ddf20f07ba,FFD8FFE10DFC457869660000,1152,1600,
江沂,https://www.gzszyy.com/expert/2026/J0dNOLeL.html,实采,,https://oss.gzszyy.com/20220124/104504754.jpg,01_试点医院/广州市中医院/照片/江沂-检验病理科-副主任医师-广州市中医院.jpg,236247,6ff30eb87393f7d8dde2606eff0cb37d5f4377d8ff4c1c7cf31774d568906786,FFD8FFE10E12457869660000,1152,1600,
李丽明,https://www.gzszyy.com/expert/2026/KQe19oeJ.html,实采,,https://oss.gzszyy.com/20220207/105538990.jpg,01_试点医院/广州市中医院/照片/李丽明-药学部-未标注-广州市中医院.jpg,218460,1b1898d833a82bafc67a5e32320dd3e0eeccbda63196f5389f98599bdec1779d,FFD8FFE10EAB457869660000,1152,1600,
刘若轩,https://www.gzszyy.com/expert/2026/pnel2JbK.html,实采,,https://oss.gzszyy.com/20220207/105611555.jpg,01_试点医院/广州市中医院/照片/刘若轩-药学部-副主任-广州市中医院.jpg,216887,188bee09aa051efc5ea59258864898d1178916e87b63db2e0ba70e17c0e58f72,FFD8FFE10E0D457869660000,1152,1600,
邓志军,https://www.gzszyy.com/expert/2026/MvbmYAbY.html,实采,,https://oss.gzszyy.com/20220207/105725242.jpg,01_试点医院/广州市中医院/照片/邓志军-药学部-副主任-广州市中医院.jpg,201148,1237220075ca7593e6549026d2d94b868d4b08d8116c429b22fd5b5ff3960f2a,FFD8FFE10D37457869660000,1152,1600,
张晓玲,https://www.gzszyy.com/expert/2026/nXe0AVax.html,实采,,https://oss.gzszyy.com/20250123/140238946.jpg,01_试点医院/广州市中医院/照片/张晓玲-超声医学科-主治医师-广州市中医院.jpg,244700,7e7f05565624210a17ac70dabee0f5dae05e3074e8411f3185c827e686b8063e,FFD8FFE10FBA457869660000,1152,1600,
何超颖,https://www.gzszyy.com/expert/2026/jneg7Zew.html,实采,,https://oss.gzszyy.com/20250123/140347823.jpg,01_试点医院/广州市中医院/照片/何超颖-超声医学科-主治医师-广州市中医院.jpg,240497,b5f6d2df1dd715997db2941e940b08a1a3354387a9acf0af8e2ed94c2df79651,FFD8FFE10F17457869660000,1152,1600,
郭美珍,https://www.gzszyy.com/expert/2026/olejAYdj.html,实采,,https://oss.gzszyy.com/20250123/140507488.jpg,01_试点医院/广州市中医院/照片/郭美珍-超声医学科-主治医师-广州市中医院.jpg,231261,ee690a7fb8f10d942d48ac008efa800cadd552db92e54d3ec35ae5f981744cb7,FFD8FFE10F67457869660000,1152,1600,
支孟妮,https://www.gzszyy.com/expert/2026/pmbk6raz.html,实采,,https://oss.gzszyy.com/20250123/140607689.jpg,01_试点医院/广州市中医院/照片/支孟妮-超声医学科-主治医师-广州市中医院.jpg,186532,103124b470959c014a84b5bf8b7545102ec86c9bc4203f82ace2655a8a906455,FFD8FFE10DB2457869660000,1152,1600,
粟云云,https://www.gzszyy.com/expert/2026/pnel87eK.html,实采,,https://oss.gzszyy.com/20250123/140707816.jpg,01_试点医院/广州市中医院/照片/粟云云-超声医学科-主治医师-广州市中医院.jpg,220786,6ca3e39013b29c9590b8f4362faf9c18d50a364abd010c994c81f363960e26de,FFD8FFE10E69457869660000,1152,1600,
郭佩欣,https://www.gzszyy.com/expert/2026/Mvbm7EeY.html,实采,,https://oss.gzszyy.com/20250123/140804926.jpg,01_试点医院/广州市中医院/照片/郭佩欣-超声医学科-主治医师-广州市中医院.jpg,216626,79609d654d7dbef445b55a48d5ae309ab0c5ec0c983b69276799460a2efabf83,FFD8FFE10D67457869660000,1152,1600,
郑楠,https://www.gzszyy.com/expert/2026/openGYa7.html,实采,,https://oss.gzszyy.com/20250123/140841230.jpg,01_试点医院/广州市中医院/照片/郑楠-超声医学科-主治医师-广州市中医院.jpg,188195,298ebbfb37437994cc4f87900b52b61ea11be5c3fed076c30b4aebc1b14dc4a3,FFD8FFE10EB4457869660000,1152,1600,
冯政君,https://www.gzszyy.com/expert/2026/JxboAAeg.html,实采,,https://oss.gzszyy.com/20250123/140922484.jpg,01_试点医院/广州市中医院/照片/冯政君-超声医学科-医师-广州市中医院.jpg,224098,6652446969b32eafca1cee57e2faa8bcf4a37d97c5e98cc835d5ca3408e22f6c,FFD8FFE10EC4457869660000,2000,1333,
张展东,https://www.gzszyy.com/expert/2026/M7e5lqd2.html,实采,,https://oss.gzszyy.com/20250122/171546624.jpg,01_试点医院/广州市中医院/照片/张展东-超声医学科-副主任医师-广州市中医院.jpg,233013,9119581ebdb42306fbb544d01508b129ddce7d2b66372fb8ba2ed7e09d387722,FFD8FFE10E6E457869660000,1152,1600,
杜慕萱,https://www.gzszyy.com/expert/2026/K9b6mLaE.html,实采,,https://oss.gzszyy.com/20250122/171654566.jpg,01_试点医院/广州市中医院/照片/杜慕萱-超声医学科-副主任医师-广州市中医院.jpg,228107,a90f01d145209891ff720776b93910ad80a5715d6dae04264beaca9bed0ac8de,FFD8FFE10DB4457869660000,1152,1600,
李鸯,https://www.gzszyy.com/expert/2026/5xe7D8a7.html,实采,,https://oss.gzszyy.com/20250122/171843182.jpg,01_试点医院/广州市中医院/照片/李鸯-超声医学科-副主任医师-广州市中医院.jpg,243633,e182dfe772a79ba77b34038aca035541ea79f5a8172976cac5ffa9feee5a558e,FFD8FFE10F31457869660000,1152,1600,
张红艳,https://www.gzszyy.com/expert/2026/Vyb8X2bv.html,实采,,https://oss.gzszyy.com/20250122/171950206.jpg,01_试点医院/广州市中医院/照片/张红艳-超声医学科-副主任医师-广州市中医院.jpg,225748,4adb9ab8733a80a5dfdd31a0d0e130ef651099886209ffb435f1b4c5b22d54ad,FFD8FFE10E9D457869660000,1152,1600,
计宏媛,https://www.gzszyy.com/expert/2026/WPe938bL.html,实采,,https://oss.gzszyy.com/20250123/140131873.jpg,01_试点医院/广州市中医院/照片/计宏媛-超声医学科-副主任医师-广州市中医院.jpg,206231,d0865be4b780591e52b354ae0c23307f8b5ba912c6a941d210dddb39978f2418,FFD8FFE000104A4649460001,2000,1333,
戴志兵,https://www.gzszyy.com/expert/2026/GRb4kgaB.html,实采,,https://oss.gzszyy.com/20250122/171341778.jpg,01_试点医院/广州市中医院/照片/戴志兵-超声医学科-主任医师-广州市中医院.jpg,234431,33bdc74428481e62f2889c60db12d238a1d748895edeb468af08af730c5911f2,FFD8FFE10E74457869660000,1152,1600,
李爱民,https://www.gzszyy.com/expert/2026/lNbWW4by.html,实采,,https://oss.gzszyy.com/20260114/160640533.jpg,01_试点医院/广州市中医院/照片/李爱民-未标注-未标注-广州市中医院.jpg,81747,2a7a802d4c8bbd61d86676c71815f29def2e0301e0812500f5ecb60c98e0977c,FFD8FFE000104A4649460001,1080,1080,
